Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point,effort,error_tracking_x0,error_tracking_x1,surface,w11,w12,w21,w22
77.82,29.619464860039898,3.617090127729831,29.619464843973795,3.6170901347623499,1.6066103114553698e-08,-7.0325190115738678e-09,29.075474814813987,9.258298112473847,0.54399001227415766,0.50943694545610185,0.52575664582432657,-3.7049254491496182,-2.8465109759420497,-32.164694996409409,-56.883219133726577
77.832,29.619464860039898,3.617090127729831,29.619464860039891,3.6321175829368855,7.1054273576010019e-15,-0.015027455207054619,29.110027898517693,9.26094348995281,0.50943696152216233,0.47487862004070891,0.49016172888637377,-3.7049254452329894,-2.8465109720254209,-32.175657487119125,-56.894165817000058
77.842,29.712120121662103,3.5796529285406975,29.711392960974194,3.5796538940960971,0.00072716068790867894,-9.6555539963461001e-07,29.110027898517693,9.26094348995281,0.50943696152216233,0.47487862004070891,0.49016172888637377,-3.4715890873210902,-2.6131746141135217,-32.212324430626758,-56.905887852638813
77.85,29.80376248776779,3.541498592337027,29.803587217149826,3.5414995034213632,0.00017527061796585031,-9.1108433641906572e-07,29.17914980814732,9.2620838135717349,0.15107241378833791,0.35916252389773362,0.36369469631138374,-3.2348616822649054,-2.376447209057337,-32.254628749779236,-56.920171361467851
77.862,29.894488430212423,3.5037257994953928,29.89299232682685,3.5037289606501645,0.0014961033855733774,-3.161154771724739e-06,29.213718571851025,9.2630005958761821,0.67770133391807974,0.64469982682767579,0.66503086684521817,-3.0009567423752577,-2.1425422691676892,-32.296859977026266,-56.93238642574542
77.872,29.894488430212423,3.5037257994953928,29.89448836603092,3.5037257974765765,6.4181502779092625e-08,2.0188162253020892e-09,29.213718571851025,9.2626696809025209,0.67770133391807974,0.64469982682767579,0.66503086684521817,-3.0005920346208437,-2.1421775614132752,-32.295202887844063,-56.930732333554019
77.88,29.894488430212423,3.5037257994953928,29.894488430163701,3.5037260765324021,4.872191539107007e-11,-2.7703700933301434e-07,29.282871561480647,9.2630547980697955,0.61161673709481335,0.5770326408465678,0.59538114295941225,-3.0005920189864135,-2.142177545778845,-32.29713191700079,-56.932657873892715
77.89,29.984274470164447,3.4635631702178094,29.981055846637069,3.4635752654697285,0.0032186235273776731,-1.2095251919141958e-05,29.317455725184352,9.2637989470530222,0.66021731284457275,0.62901088663790361,0.64881740602324078,-2.7556704957909317,-1.8972560225833628,-32.344736134055346,-56.941274801129914
77.9,29.984274470164447,3.4635631702178094,29.984272026788091,3.4635630278851863,2.4433763563536104e-06,1.4233262302099092e-07,29.317455725184352,9.2636009776813406,0.66021731284457275,0.62901088663790361,0.64881740602324078,-2.7548864482623152,-1.8964719750547459,-32.343746206010451,-56.940286813055515
77.911,29.984274470164447,3.4635631702178094,29.984274470059628,3.4635632039854443,1.0481926437932998e-10,-3.3767634910475408e-08,29.386639234813984,9.2641106748275828,0.59763523513547767,0.56303595154194852,0.58096500859601286,-2.754885852636161,-1.8964713794285923,-32.346299664151537,-56.942835267162735
