Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point
689.516,33.49494059294314,1.7182137119914709,33.494940588936146,1.7182137121801162,4.0069920714813634e-09,-1.8864532158602287e-10,35.55000000000096
689.526,33.49494059294314,1.7182137119914709,33.494940592942982,1.7182139543166954,1.5631940186722204e-13,-2.4232522455314154e-07,35.565000000000964
689.536,33.524083106396624,1.7156506844661896,33.524081687119661,1.7156506846521467,1.419276962622007e-06,-1.8595702755419552e-10,35.580000000000965
689.546,33.58227260455155,1.7193347532435073,33.584304446979047,1.7193357089596901,-0.0020318424274989866,-9.5571618285994475e-07,35.595000000000965
689.556,33.58227260455155,1.7193347532435073,33.582279093079364,1.7193626509603206,-6.4885278163728799e-06,-2.7897716813329865e-05,35.610000000000966
689.566,33.58227260455155,1.7193347532435073,33.582272605122427,1.7193348258462748,-5.7087845561909489e-10,-7.2602767575702387e-08,35.625000000000966
689.577,33.61127477151225,1.7172293896063346,33.611264495523017,1.7172293961824181,1.0275989232866323e-05,-6.5760834555561587e-09,35.64000000000097
689.586,33.61127477151225,1.7172293896063346,33.611274771071407,1.7172294116700328,4.4084202954763896e-10,-2.2063698201790771e-08,35.65500000000097
689.597,33.61127477151225,1.7172293896063346,33.6112747715122,1.7172293896637427,4.9737991503207013e-14,-5.7408078291132369e-11,35.67000000000097
689.606,33.640369203260974,1.7099776581369819,33.639194809845463,1.7099782077550998,0.0011743934155106217,-5.4961811790654735e-07,35.68500000000097
689.616,33.640369203260974,1.7099776581369819,33.640369152880538,1.7099776803792395,5.0380435823171865e-08,-2.2242257591287284e-08,35.70000000000097
689.626,33.66987792949354,1.7093731270306205,33.648492284574786,1.7094059506199528,0.021385644918751723,-3.2823589332320324e-05,35.71500000000097
689.637,33.66987792949354,1.7093731270306205,33.669877711404069,1.7093731290878083,2.1808946826240572e-07,-2.0571877534791838e-09,35.73000000000097
689.646,33.729459511445675,1.7135730718661286,33.729476188026894,1.7135730711221271,-1.6676581218177944e-05,7.4400152705322853e-10,35.74500000000097
689.656,33.75915095665025,1.7117169140102804,33.654174808553307,1.7128078443159467,0.10497614809694511,-0.0010909303056663155,35.76000000000097
689.666,33.75915095665025,1.7117169140102804,33.759132012511941,1.7117171519381458,1.8944138311383085e-05,-2.3792786540965949e-07,35.77500000000097
689.676,33.75915095665025,1.7117169140102804,33.759150956604344,1.7117169141967707,4.5908166157460073e-11,-1.8649037869522544e-10,35.79000000000097
689.686,33.788545487402786,1.7098793177329905,33.776500069163291,1.7099097219876285,0.01204541823949512,-3.0404254637961259e-05,35.80500000000097
689.697,33.788545487402786,1.7098793177329905,33.7885454840183,1.7098793177382134,3.3844855806819396e-09,-5.2229331970465864e-12,35.820000000000974
689.706,33.788545487402786,1.7098793177329905,33.788545487402757,1.7098793197708488,2.8421709430404007e-14,-2.03785832653125e-09,35.835000000000974
689.717,33.81802445247558,1.7059441875999124,33.806369990631822,1.7059641029418771,0.01165446184376151,-1.9915341964660271e-05,35.850000000000975
689.726,33.81802445247558,1.7059441875999124,33.818023952509577,1.7059442097362592,4.9996600637314259e-07,-2.2136346755630143e-08,35.865000000000975
689.736,33.81802445247558,1.7059441875999124,33.818024452385373,1.7059444290192971,9.021050573210232e-11,-2.4141938470556568e-07,35.880000000000976
689.746,33.877502660551876,1.7063350510262874,33.877495112946917,1.7063350515371241,7.5476049588019123e-06,-5.1083670626894673e-10,35.89500000000098
689.756,33.90714434134789,1.7042968464706545,33.906780841097429,1.7042969367330585,0.00036350025045805978,-9.0262403995566842e-08,35.91000000000098
689.766,33.90714434134789,1.7042968464706545,33.907144337640943,1.7042968484802827,3.7069440850245883e-09,-2.0096282415948963e-09,35.92500000000098
