Time,Name,Position,Velocity,Effort
6.1680000000003945,right_joint_1,0.8802260939149148,-0.025176759131698985,-0.005633421606408714
6.169000000000395,right_joint_1,0.8802009171557831,-0.02533355007324369,-0.0056158219618368315
6.170000000000395,right_joint_1,0.8801755836057098,-0.025489617753000546,-0.0055981045746598505
6.1710000000003955,right_joint_1,0.8801500939879568,-0.02564495908927218,-0.005580269957010574
6.1710000000003955,right_joint_1,0.8801500939879568,-0.02564495908927218,-0.005580269957010574
6.1710000000003955,right_joint_1,0.8801500939879568,-0.02564495908927218,-0.005580269957010574
6.1710000000003955,right_joint_1,0.8801500939879568,-0.02564495908927218,-0.005580269957010574
6.172000000000396,right_joint_1,0.8801244490288676,-0.025799571019939713,-0.005562318623371728
6.172000000000396,right_joint_1,0.8801244490288676,-0.025799571019939713,-0.005562318623371728
6.173000000000396,right_joint_1,0.8800986494578477,-0.025953450502519265,-0.00554425109056427
6.1740000000003965,right_joint_1,0.8800726960073452,-0.026106594514217898,-0.005526067877733222
6.1740000000003965,right_joint_1,0.8800726960073452,-0.026106594514217898,-0.005526067877733222
6.1740000000003965,right_joint_1,0.8800726960073452,-0.026106594514217898,-0.005526067877733222
6.175000000000397,right_joint_1,0.880046589412831,-0.02625900005198905,-0.005507769506332219
6.176000000000397,right_joint_1,0.8800203304127789,-0.026410664132587466,-0.005489356500110591
6.1770000000003975,right_joint_1,0.8799939197486464,-0.026561583792623678,-0.005470829385100216
6.178000000000398,right_joint_1,0.8799673581648537,-0.026711756088617894,-0.005452188689599399
6.178000000000398,right_joint_1,0.8799673581648537,-0.026711756088617894,-0.005452188689599399
6.179000000000398,right_joint_1,0.8799406464087651,-0.026861178097053455,-0.005433434944160929
6.179000000000398,right_joint_1,0.8799406464087651,-0.026861178097053455,-0.005433434944160929
6.179000000000398,right_joint_1,0.8799406464087651,-0.026861178097053455,-0.005433434944160929
6.179000000000398,right_joint_1,0.8799406464087651,-0.026861178097053455,-0.005433434944160929
6.1800000000003985,right_joint_1,0.8799137852306681,-0.027009846914429723,-0.005414568681575948
6.1800000000003985,right_joint_1,0.8799137852306681,-0.027009846914429723,-0.005414568681575948
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.181000000000399,right_joint_1,0.8798867753837537,-0.027157759657314498,-0.005395590436860875
6.182000000000399,right_joint_1,0.8798596176240964,-0.02730491346239592,-0.0053765007472435485
6.182000000000399,right_joint_1,0.8798596176240964,-0.02730491346239592,-0.0053765007472435485
6.1830000000003995,right_joint_1,0.879832312710634,-0.027451305486533836,-0.0053573001521472815
6.1830000000003995,right_joint_1,0.879832312710634,-0.027451305486533836,-0.0053573001521472815
6.1830000000003995,right_joint_1,0.879832312710634,-0.027451305486533836,-0.0053573001521472815
6.1840000000004,right_joint_1,0.8798048614051475,-0.02759693290681069,-0.005337989193178501
6.1850000000004,right_joint_1,0.8797772644722407,-0.02774179292058188,-0.005318568414111178
6.1860000000004005,right_joint_1,0.8797495226793202,-0.027885882745525593,-0.005299038360872586
6.187000000000401,right_joint_1,0.8797216367965747,-0.028029199619692146,-0.005279399581528933
6.188000000000401,right_joint_1,0.879693607596955,-0.028171740801552783,-0.005259652626270501
6.1890000000004015,right_joint_1,0.8796654358561534,-0.028313503570047995,-0.005239798047398176
6.1890000000004015,right_joint_1,0.8796654358561534,-0.028313503570047995,-0.005239798047398176
6.190000000000402,right_joint_1,0.8796371223525834,-0.028454485224635288,-0.0052198363993074745
6.190000000000402,right_joint_1,0.8796371223525834,-0.028454485224635288,-0.0052198363993074745
6.191000000000402,right_joint_1,0.8796086678673588,-0.02859468308533643,-0.005199768238474512
6.1920000000004025,right_joint_1,0.8795800731842734,-0.028734094492784232,-0.005179594123441936
6.193000000000403,right_joint_1,0.8795513390897807,-0.028872716808268733,-0.005159314614803105
6.194000000000403,right_joint_1,0.8795224663729724,-0.02901054741378291,-0.005138930275187553
6.1950000000004035,right_joint_1,0.8794934558255586,-0.029147583712067875,-0.005118441669247437
6.1950000000004035,right_joint_1,0.8794934558255586,-0.029147583712067875,-0.005118441669247437
6.1950000000004035,right_joint_1,0.8794934558255586,-0.029147583712067875,-0.005118441669247437
